Oid,BookNameRu,BookImage,File
1f0b1331-0be5-4b53-892b-daf0d8b88c04,"Биологическая химия. Учебник. 3-е изд.",e489adb8-01b1-4368-9e83-a3805bb827d5,19ce7cce-abda-46a6-8175-d23a3991463d
1f3719e8-1215-4609-9725-9ab6babd4ed9,"Патоморфология и экспертная оценка повреждений головного мозга при черепно-мозговой травме.",14650186-9035-40b8-bad8-6d8ffe641e07,009722a8-8f38-4dea-be3f-843df5954352
1f93081b-a877-499d-a415-a8283cf962ad,"Расшифровка клинических лабораторных анализов. — 7-е изд.  пер. с англ.",88bfb66d-9c5e-457b-b40f-e47128f39051,1e62f5e2-b416-4d0b-81a2-d6c1205a6bd5
1fc506f4-a460-4d0c-bf96-c51d9426903e,"Избранные вопросы судебной медицины: Учебное пособие.",152daac8-c874-4a48-af62-9a165d6d14ff,e4db06a9-d513-4c53-87ce-aeda85388789
2054682f-fe16-43d9-9907-e1db5fe816fd,"Детская кардиология и ревматология: Практическое руководство.",4f86cf6f-0433-4368-ae0e-23e550db1ee5,1d710640-5507-42f1-a1c9-c86436cda564
20caffd2-eb59-4731-8f38-6d6ea728d09a,"Пропедевтика детских болезней. Пособие.",29c48242-91bd-4a5e-9673-1fcda1bac28b,a9ece699-7131-4c53-b209-bdd160b895a5
20dbd3b0-7508-4dbe-bbd2-b1f6ee8c6a77,"",fa45309e-2777-4bcc-ac74-20d861282b8f,9a8910a4-4b2c-4d93-83c0-93bb72900918
212fdd85-e655-4292-b4c5-8f0c8170910d,"",a288453f-c4a1-422f-9020-6dd09efbcb79,c253091f-d5bd-44dc-bec9-888271ce8fe9
21832fe8-14bd-4cb7-86d4-82eb4cc2d7e0,"Рациональная фармакотерапия cердечнососудистых заболеваний: Рук. для практикующих врачей ",b67d83b2-89b0-44f1-860f-72e0df137879,7ef57646-21ea-4db9-93c9-566b117a43e3
21abf2ad-21d3-44c1-b60b-dde30cb90627,"Руководство по амбулаторно-поликлинической кардиологии.",21aed9e7-1977-4ab3-a97d-10f5c7e83fdc,c44cf01d-d43b-4e4a-a024-d6950aaa6ee1
225dc855-17dd-4e07-9b58-b64da3c542ce,"АНЕСТЕЗИЯ И ИНТЕНСИВНАЯ ТЕРАПИЯ В ПЕДИАТРИИ",15d97095-84b2-4684-9e49-7f7fc3e659aa,b93f89c0-438b-4db0-a45b-933198fdd4ff
22a85176-9d11-4c68-b9e7-c755ba08a46c,"Психогенетика, Учебник.",56d85e18-02ea-44d3-a834-2b17c92a79c6,cf197660-c294-4df5-933d-58da4745a9b3
22e7a790-d364-4e12-ac2c-7a3ea10e8cc0,"",cb4b5f15-0442-46b7-b439-cbf85b6dabf8,69f02b07-cd53-4cba-a058-e92825d0494d
238032ae-86df-437d-b45e-f58872971537,"Клинические рекомендации-Мигрень",dae1d2c9-8321-4e1a-8b96-eab01fe5adb9,545c65c9-613e-4231-801a-b145bfe39c07
2389291a-077e-4958-807f-6e522d5e8577,"Первичные головные боли: диагностика и лечение. Методические рекомендации.",0c570929-2329-47a2-a005-56e4fa868f73,c6094724-cab0-4032-a011-fc8bd4750dbf
23e3c07b-88ab-4248-a019-06cabc82eea3,"Лечебный массаж: Учебник для студ. высш. учеб, заведений.",1f49de6c-db8c-4784-9527-2b0fa042d04d,b4b9cd63-3b35-4e0f-81b1-264263e75d37
24357907-ad08-45a4-ab43-2bc9dfaeddf5,"Наркотики и яды: психоделики и токсические вещества, ядовитые животные и растения.  ",80ca133c-c680-4ef4-988d-ed088d58cc5c,cb5d89e2-5b2c-4e63-859a-0b48fc81d8d1
244934be-7952-452f-b56a-2ccf6dad4db5,"Педиатрия по Нельсону, в 5 т.: Том 3  пер с англ.  17th edition",408858cc-b9fb-4101-9048-f139b337d540,5c0fee53-f701-4956-a163-2071ffc1a0ee
24833dc1-3e49-43c6-b5c9-a1e0e5269c30,"Смерть от переохлаждения организма.",a0651de1-cad8-45fb-b020-c2b2f9277f4a,e1dba3b6-9a9c-4058-bd49-08beabc3efe8
24d86d84-747a-4328-8825-0b9f744861f0,"Сахарный диабет у детей и подростков. Консенсус ISPAD по клинической практике. Перевод с английского",a61e9641-cc4d-4392-abaa-4c6a7f3ffcd3,5f7504ba-c383-49fb-ac44-5be52ed2710d
25010524-4e38-44dd-b810-629c68c64564,"Венерические болезни. Тонкости, хитрости и секреты.",b0376218-9b7f-4f76-9679-1bb696c0c216,4aa5e248-4088-43d6-bed5-aa05f29024fa
2503a297-78ae-47bf-8d24-adedf80a46c3,"",70ff828a-73c2-451e-8c82-e47eec4056e8,3ed3d862-c9a8-49c3-894e-34e3b57f4398
26291f3a-66af-4808-93ac-3c71bd98fb82,"Иммунная система и ее дефекты: Руководство для врачей.",b5827e76-c06c-4fea-a0cf-d69c36f8c1ce,c33e1bf3-c663-4b1f-aa48-ee0f60ca68a1
26309f58-48a7-425e-836e-f58f681aaebc,"Рекомендации по лечению острого коронарного синдрома без стойкого подъема сегмента ST на ЭКГ.",13979be7-7465-41f2-93b8-16959d0dfb53,968e592c-2e77-46ab-af36-4402a55105c8
269eebac-253c-4ab7-98a3-4d6b7600198e,"",2b93bb18-f308-4fee-8016-937be014167a,55b2e233-ec0a-40c7-a506-44c6e921b9a0
26a15fd1-9964-4413-b793-0c76e7703303,"Применение методов статистического анализа. УЧЕБНИК.  4 изд. ",d01ce2b4-7fbb-46b8-85b9-a9a297c30a7e,e639fd51-d7b5-4be4-8b3b-e9f49231fea9
270cdbe9-782d-4fbb-857e-bb8dabf63954,"Нормальная рентгеноанатомия и основные синдромы патологии сердца  и крупных кровеносных сосудов. у ",b4a06f09-a474-44c2-bf54-19a645382d53,95ddd1f7-ae81-48c5-963d-b6bc57f70d34
271cbae2-f126-405d-8603-34107fa2991f,"Цветной атлас по кольпоскопии. Пер. с нем.",ccfc62ae-8d96-4f0b-b852-b4454a74557b,c1bf7cbc-9520-40c5-af2f-504b14f8fd76
272ff19b-c183-4247-b4cf-6bb1df08ca47,"Хирургия аневризм головного мозга. В трех томах. Том I.",2f54d401-6066-4034-8c89-07d199d75595,2ad28b65-992c-4082-be59-45df612f2992
27a08b8c-6d86-4333-8967-0eceb9b3a275,"Ультразвуковая диагностика острого аппендицита",29ce2541-ec33-4312-a2e9-bbe35c5dffaf,37d380cc-ddbc-4ee3-a119-5feebd3fc518
27a5fdb7-8af7-4f7c-9a26-becfd6632d2d,"Переломы таза у детей. ",a8e1c7e2-0510-4845-8323-08dba6a4c384,2f6c0042-99b5-4bf1-8aac-88fb86785190
27cb9f47-6ebd-4e9d-b423-ab1b0569ce36,"Интервенционные процедуры под ультразвуковым контролем: пер. с англ.",538d6689-89b0-407c-a288-0088fa769602,e9c55e06-f4bd-4265-9b2e-d0a2aac500d3
2839f60f-68e9-42ef-b900-e42308ff7c3e,"Мануальная терапия. Руководство, атлас. ",f1e031ed-974e-4f27-b007-9a7054bd5a3a,630c9996-c478-40fe-9716-96a0a6da6cd7
283eda04-13ad-4d75-8390-c3f7db1440d9,"Рекомендации по интенсивной терапии у пациентов с нейрохирургической патологией.",44f87a1f-ff58-4178-a404-1528aaf47aa9,d4ed1735-f6e3-47c4-b1b5-1e555667d3bb
28559b85-d549-4ce3-b69f-253e56d9a056,"Клиническая ревматология Насонова.",03d7f589-d64e-49cc-8b5c-056b15282b07,78a3b63f-3d8f-442c-aa4d-cde46789465a
288f5644-ec7c-447f-8b13-2ecdeb09563b,"",c6cadf0a-7f74-44dc-9a05-41ed1ec6acac,5eaa75e7-e4d3-4abe-a365-d35a313a7f92
2893faa3-a990-4be1-a14b-d862e4a08b45,"Клинические рекомендации по лечению острой осложненной и неосложненной травмы позвоночника у взрослы",235aa6f5-2902-4a94-b258-ca864493a1f9,61b58725-ba0e-4c4b-b638-7e12560cf35a
28c4f608-559e-4396-a9c2-0ef3245f8151,"",378076a3-d2d0-44d0-ac18-e91d6c6371f9,38cb784f-7910-4f94-92e0-c4df29da0c44
28e8b347-908c-4415-b2f4-9a1acb0903b2,"Антифосфолипидный синдром.",be785017-ca6b-4ca7-a606-9e7cc769bed0,55c298fe-7994-4e0d-9b82-8045256fca92
292732c0-b762-4820-8c2b-0fd1197b9b2f,"",478cd2af-5228-4527-bf6d-c3a6cbf10575,4dafda35-3939-4339-a2ce-dc73d36ea5b2
29669793-405a-4300-875e-771826ed6a8d,"ИНТЕНСИВНАЯ ТЕРАПИЯ В НЕОНАТОЛОГИИ (в таблицах и схемах) ",192a5686-1a96-4a47-8e43-1fe4d3cae404,05dcc22e-00a3-45a9-b1a4-30bf7faed907
298720fa-ac85-4b2f-a770-29518f06147b,"Англо-русский и русско-английский медицинский словарь.",152cdd7c-1016-4811-b03e-fadf07035080,3dfe7190-d428-434d-bf15-528a160bb6c6
2988c3c8-9b6d-44e1-9769-f6a7a3993a2f,"",4f88a9b2-0d25-4f99-8721-ef869b78660c,f55c8ffe-858d-4df7-a8a5-90eeb7da2372
2995cc06-d48c-4f23-8b89-c03f149feb16,"Судебно-медицинская экспертиза в случаях автомобильной травмы.",da660c79-5649-4230-ab83-facc9a568519,62d71639-2814-442e-9401-5d6f020d0818
29af0483-75c4-4494-98b0-bd355a0a1c25,"Лучевая диагностика сосудистых заболеваний головного мозга: учебное пособие",2724ba38-75fe-4fe8-b8ab-643622edbf73,a07a0876-fdb8-4e14-8a06-3ec48f77c908
2a0a89eb-b9a8-4ecc-99b6-8408985f8658,"Лечебное питание: Справ, пособие.— 3-е изд.",2efa27ec-20dc-4065-9e57-1492cd27d1d7,07fad8ac-6954-4386-9207-1713766cc6a7
2a259abc-ef3b-40e9-a7aa-c6a49bce181c,"",1419e037-0c69-42e2-9b6e-a41271aa76d1,52b5cab9-c910-447f-87a4-c1c91ac78bb8
2b3897c4-4fa7-4438-97d0-3f627f787a1a,"",820dfc29-38cf-4044-ae89-af65ec1c03b3,7e5abfec-93c4-46b9-b10f-d5b334ab0afd
2b75252d-42b4-49a2-9395-85b7fd81c90d,"",7d1fdaef-21f6-4ce4-8095-436596ab7796,07641cb8-3805-4f54-a922-8b8000dd201e
2b875b1a-3201-474f-927b-5974827088d6,"Лучевая диагностика в акушерстве и гинекологии.  учебное пособие",2fbd34d9-153c-42a9-9a26-c9967d582b5d,50f7c388-a7e7-4061-8ddc-dcca827f0f9d
2bbc6715-6453-443b-9a12-5fcd1b475cb3,"Стандарты по диагностике и лечению больных хронической обструктивной болезни легких.",8f6a7544-cb39-4269-b996-464dcf00d0c1,b60d3ac8-ff6d-429a-80b8-409158fb3707
2bcc0830-045b-4f67-bc19-1dfd73db4aee,"НЕЙРОХИРУРГИЧЕСКАЯ АНАТОМИЯ ГОЛОВНОГО МОЗГА. Учебное пособие.",47d01c03-465c-4b0f-b019-e3b03b7be6dd,2f33c598-1d93-45a4-b64f-1d103649b3e2
2c263618-70a4-4505-9b7d-4806d2d26fca,"МЕТОДИЧЕСКИЕ РЕКОМЕНДАЦИИ ОРГАНИЗАЦИЯ ОКАЗАНИЯ МЕДИЦИНСКОЙ ПОМОЩИ БЕРЕМЕННЫМ, РОЖЕНИЦАМ,",dfa7409e-78df-4206-b854-167efa69db1f,e26ed69e-fe5b-407c-b438-8f9b1b7f85d2
2c9bf6c2-a3ba-49bc-bba7-305e291cdff6,"Общая характеристика антибиотиков. Лекция.",79487ea2-7946-4cc2-9f7b-d7ce493d427f,f541113e-7d1a-4450-85de-de7f9565be94
2cf1c2e4-3011-4858-b253-1ab72566fc71,"ДЕТСКАЯ ТОРАКАЛЬНАЯ ХИРУРГИЯ",9138369d-1a04-474b-9191-91afa5df3f18,aa656cb6-5fd9-45c4-89cb-293d73082105
2d0eeaee-e961-45d2-a310-4ba043e2ba6e,"",67c578ed-ec3e-4449-bab7-834eabb34bba,7650c264-00bc-4e77-8ef4-3b1981c3ab30
2d14156b-c28b-4992-848b-cac3093e4fcd,"",4257b446-e96a-4c8f-99f2-b4cfd8b3be32,ae23f69e-5b1e-48c5-ad11-8bb628faf46d
2db7ae97-f373-49af-b2f9-0adc7c7cba2e,"Педиатрия по Нельсону: в 5 т. Том 5.  17-е издание пер. с англ. ",c3101a2e-13a8-4875-b1a0-5e3d31da6eba,8ce3580b-5caf-4470-9d66-fac81290d5c8
2df82a3e-a4f6-4571-b69d-2f6b7587ad75,"ТАНАТОЛОГИЯ — НАУКА О СМЕРТИ",48dd50d5-9e51-4683-bf92-e50f4b4964a7,50462cad-bf95-45fd-90f5-51d7d157a792
2e315fdd-622d-417b-a1d3-e7a3382785bd,"ВНУТРЕННИЕ БОЛЕЗНИ (сердечно-сосудистая система)",4fbc9c53-fa0b-46f7-837d-305aa59e6c90,b6b4cf80-87ac-45ca-8ad5-dd65600d8c42
2e31cd7f-342b-4c58-8d14-a46068620290,"Сепсис в начале ХXI века. Классификация, клиникодиагностическая концепция Практические руководства.",47937916-0206-439c-bfde-b4d28a48db56,7d782c76-7045-4129-9364-93bec0ad09ef
2e363280-5976-4d60-ab76-8159d0be2af2,"Неонатология. Учебн. пособие  В 2 т. Т. I. 3-е изд.",2c6bd95c-3134-4069-8df8-8be48f9c13f8,642b121c-f8f6-410b-b1dd-bbbcdee4ddb0
2e5a48b7-0b6e-432b-a499-619e32a5f509,"Неонатология - национальное руководство",f2285cbb-d475-4e77-8f73-35e5e84d7c3c,4d614baf-4cd9-4280-b9f8-91d61a73bb96
2e78820b-4e9a-49c0-9528-4b3d6739acd7,"Анатомия сосудов головного мозга.",5a7c0e68-5741-43c2-8c49-639f4e78ff5e,8cec270c-960a-427a-af9c-d3dd42c2064f
2eae6e98-9a38-405b-8fe8-0b785c3c8546,"Клиническая кардиология.",d4e3004f-11ff-4b45-ae46-d99ee644f8b4,42deb5f4-8378-48c4-8d53-6628a9548b45
2f17e048-df29-4a2e-8a07-fd14f214337b,"Диагностика болезней внутренних органов: Т. 6. Диагностика болезней сердца и сосудов. ",466d4afe-8b5d-47b9-b4e6-6c0973f9afc3,d820890d-2acc-4bf8-82c6-33ad2273e3bc
2f1e35a0-1545-468a-b9ad-5744a1b6fee0,"Национальная программа «Бронхиальная астма у детей. Стратегия лечения и профилактика.»",1adf86a0-25f1-4009-9651-e3654642a612,01c8c781-d4b5-4a62-afef-286af32083a3
2f3874a9-2770-428d-82d4-3b51ec5332b8,"Патология: Руководство.",604004ea-d56a-41b6-9d8d-68d18142f57e,5dcb5d10-ad46-4e38-9ae5-dd44fb285784
2f4857a2-cd31-4a4f-9a4f-d4e8f1771c2b,"Маленькие дети и их матери",dc958879-d3cc-4b44-beec-7e17060fd673,42818698-70e8-421d-8f9e-2907be0944a5
2f54fe0d-ba65-4d21-9e6c-561018028a83,"Протоколы диагностики и лечения острых хирургических заболеваний органов брюшной полости.",3baf3380-ece7-4f2a-bee7-604b39b178c5,2ee76ad6-848b-4312-8519-55b7ce8bd48d
2f654024-224b-452b-a0f4-221b354f12a7,"РЛС Доктор Онкология и гематология.",4d0e04af-8b4b-43e1-ba46-ec8d487c7495,decc8f58-2cd2-4fac-8e45-493dee083b70
2fbe648f-3f06-40e8-a01c-e7de34fa0c3d,"",19c8f4b5-6d68-4665-a84e-b649d7f65c6f,f58b1946-b8bf-4122-9f6e-8f70b02940c0
3065f190-dca2-48a0-83cc-7ee9568d7d17,"Топическая диагностика заболеваний нервной системы. 23-е изд",b1b8de88-c4d6-43de-986e-fea198a1b012,ec3fc375-9dc3-4127-b105-250f9ef22397
30f6d143-9ee5-45dd-b3e7-cd6938d97ce2,"Ультразвуковая диагностика у детей. пер. с англ.",80ce1e9b-b8d2-442e-a37e-664d5c7e3b15,7757ef32-5248-4056-ab2c-cda82b81458a
30ffd522-b4b0-4ead-8473-7fc243010dfa,"Медицинская радиология (основы лучевой диагностики и лучевой терапии. Учебник. — 2-е изд. ",b84ae354-5551-40c4-8072-5c9b9f3cbacd,8ae072b4-d1ba-42ba-84a8-30f185f6a32a
31447bc4-56df-482f-b0e7-b88c87914697,"Цереброваскулярные заболевания",eae190ac-4ecc-4680-9c6b-28d5d616f96e,599d2b97-6f72-4a5e-bf13-7e905807def2
31c6b462-e8e6-4d1b-ab74-1909016b4a37,"КТ и МРТ в диагностике острого нарушения мозгового кровообращения у детей",a6d021b5-f92e-4a6c-9108-5b86a9e6dc2e,f5847565-587d-4239-b500-8cd8859fdbeb
31cc2d8f-c5b2-430b-80e3-b4d841af9049,"Эндометриоз: диагностика и лечение",3fe7d318-c03c-4088-b363-05e7cda6ac18,33077642-5634-434c-b84a-45506a3307e3
31f998f3-5abc-4cd3-8db1-9770d81e8e75,"Неонатальная пульмонология: Монография.",028f2e45-d79e-4231-b87f-1a9b97055d21,01fbc24a-ed5b-411b-b855-0f0781334b86
32271fe2-e2a3-4d10-971f-bb7d6daef0b9,"ВРЕМЕННЫЕ МЕТОДИЧЕСКИЕ РЕКОМЕНДАЦИИ COVID-19. Версия 6 (24.04.2020)",f63c2b37-30b2-450c-ad42-4be345021c4f,9b3d8403-620f-4e9f-b08f-7514d4470167
331d4279-1ba0-4174-a060-6479f4d07f97,"Нейротравматология. Справочник. изд. 2-е. ",0c014af9-fab2-40f4-8b95-8d30c32d2471,f4aab65e-1585-4348-9a27-34c45ebfb488
3420bd5a-fe70-4c77-a373-be726c545afa,"Между живой водой и мертвой. Практика интегративной гипнотерапии",21f65c8b-811c-41ec-a2a7-8d92acfcabf2,e25c8ce1-1c69-4dfb-abc8-9d6a009ce4fc
3428eb42-fc77-46f6-a8a7-475a40c8de12,"Венозная дисциркуляция в подзатылочном сплетении.",7af1ebde-c8fe-43c8-9393-27798fa75e10,14cde184-77f5-45e3-b42d-b6c5394d9991
3442a521-d21f-4b24-a92d-cad8eef7cd13,"Лекции по общей патологической анатомии. Учебное пособие. книги 1. ",94dd8344-4812-4fb5-9655-bbab2a1644ad,ce083742-3568-4539-8759-d0cacc9dc72e
3463c8a6-f58a-4ff0-9801-e55854ef14f1,"Оксфордский справочник по анестезии ",8b6dc1e0-46c8-4a46-b40e-97533e7734f5,20696e57-e0d7-4880-8172-4fdb9a3766bd
346d4e0b-ee7e-49fc-b367-fa65f4099d46,"Мануальная медицина.",37856deb-da01-460a-9355-90d8f14e2c76,43a9afb6-e154-46a2-abf1-42d97aa897f2
34803c99-b8ca-420a-8178-c61fb87f1655,"",e1184219-3e82-48e5-99db-c31ddfcc5395,b8291d3f-1ab9-4154-82fe-0ce3c8fed63c
3492c2df-58aa-40e8-afaa-02d08c8811d7,"",624e583f-ce75-4746-9bd8-51e817417cad,67c5fa42-5bad-4833-ad04-f3b51dc76c0e
3496c9ae-eabf-4799-9478-e61076307664,"Повышенная проницаемость слизистой как единый патогенетический механизм у пациентов с заболеваниями ",f876d058-d2a2-4cee-a85f-a954c85214f8,563abc8e-656c-4a84-9043-e95bdcd9f407
34bc5859-8e98-40e5-be8e-d3efbccfa2ec,"ПРОТОКОЛЫ ДИАГНОСТИКИ, АНЕСТЕЗИИ, РЕАНИМАЦИИ И ИНТЕНСИВНОЙ ТЕРАПИИ КРИТИЧЕСКИХ СОСТОЯНИЙ В СТАЦИОНАР",09db3271-35b6-4d9e-a4f2-07db36a9973d,2b4bd76a-c62b-4fa8-acbc-228a34d15210
34c5dcb8-99e1-4ffc-900e-daa4f547a053,"Лечение болезней внутренних органов. Практ. руководство. В 3 т. Т. 3 Кн. 2 ",bea098c5-93fe-4892-be40-1820658ab8be,08de2eb9-8c4e-4877-97c5-130abbf15d4c
34eb4136-31b7-40cf-b642-b04658a5ea25,"",ae4f7ba4-c1c3-452d-9fc6-ab48d9b606dc,107acafa-f809-46dc-acf3-1bf4822d5d2b
35217808-33f0-44e1-9600-40201754239d,"Применение медицинской техники при функциональной диагностике в гастроэнтерологии.Учебно-методическо",02ffd922-f96a-4c93-b442-4d9ec65eb660,54c5a00a-cc8a-47a0-9c80-a4dd24181234
3521fdae-6bbd-4eaa-8405-0d67bfe13ff6,"Ультразвуковая диагностика в детской андрологии и гинекологии",4e17497c-7b36-465e-800f-52597f08f495,961ddc33-fb08-4f27-adc2-3dece2708938
353b5d82-e478-45ca-8d36-4dd817931ccd,"Клинические рекомендации. ВИЧ-инфекция у детей.",de809550-3499-41fd-b1b1-77f39a708d37,81180eae-b8cf-4679-a62d-4656709af15f
35f0b555-6d98-4bbc-b43b-1ce820361c1b,"Интенсивная терапия в педиатрии.",6b84a34c-babb-4364-9d82-2a8e160dea31,a3b3a9b7-8854-4939-b8a6-b664e7d8142d
36065b6a-3fcd-433d-baa2-e477cbf493c2,"Хирургия пищевода: Руководство для врачей. ",6d2a23a8-7975-43f5-bc1f-53046f210884,063732ce-1a35-4d94-bc2b-dc50640fe8c4
363dcafd-ed88-4a7f-acaa-54deb7a9456e,"Семиотика заболеваний сердечно-сосудистой системы. Учебное пособие для студентов.",bfb2c08f-6ce7-447e-b467-954e1d022f1a,7ba09a97-e7b4-462d-b0e3-d77dcc29b3c3
